Job_name,Company,Region,Salary,Url
英语教研经理,深圳百见信息科技有限公司,深圳-南山区,1.5-3万/月,https://jobs.51job.com/shenzhen-nsq/118072876.html?s=01&t=0
人力资源专员（上市公司、五险一金）,安徽濉溪牧原农牧有限公司,淮北,5-8千/月,https://jobs.51job.com/huaibei/119530523.html?s=01&t=0
招聘总监,深圳市广胜达建设有限公司,深圳-龙岗区,3-4万/月,https://jobs.51job.com/shenzhen-lgq/118531567.html?s=01&t=0
高级产品经理,杭州和壹基因科技有限公司,杭州-滨江区,1.2-1.8万/月,https://jobs.51job.com/hangzhou-bjq/119319118.html?s=01&t=0
人力资源总监,武汉中地数码科技有限公司,武汉,1.5-2万/月,https://jobs.51job.com/wuhan/108741658.html?s=01&t=0
人力资源职能（文旅板块-无锡）-欢跃生(J47116),融创无锡文旅城,无锡-滨湖区,4.5-6千/月,https://jobs.51job.com/wuxi-bhq/119820957.html?s=01&t=0
急招思达数学老师,合肥同创培朗教育科技有限公司,合肥-庐阳区,4.5-6千/月,https://jobs.51job.com/hefei-lyq/111879807.html?s=01&t=0
人力资源经理（重庆）,北京人和易行科技有限公司,重庆-渝中区,0.8-1.2万/月,https://jobs.51job.com/chongqing-yzq/118710355.html?s=01&t=0
行政人事经理（南浔项目）,湖州新城吾悦商业管理有限公司,湖州,1-1.5万/月,https://jobs.51job.com/huzhou/119131761.html?s=01&t=0
助理研究员,上海众言网络科技有限公司,北京-朝阳区,5-9千/月,https://jobs.51job.com/beijing-cyq/105191380.html?s=01&t=0
人事主管（薪酬绩效）,四川麻辣空间餐饮管理有限公司,成都,7-9千/月,https://jobs.51job.com/chengdu/104327677.html?s=01&t=0
人事专员,乐普通盈成都科技有限公司,成都-高新区,4.5-5.5千/月,https://jobs.51job.com/chengdu-gxq/92137394.html?s=01&t=0
招聘专员,上海博为峰软件技术股份有限公司,上海-黄浦区,6-8千/月,https://jobs.51job.com/shanghai-hpq/111934882.html?s=01&t=0
人力资源行政总监,广东博华地产股份有限公司,广州-天河区,1-2万/月,https://jobs.51job.com/guangzhou-thq/119492840.html?s=01&t=0
人事经理,深圳市摩天之星企业管理有限公司,深圳-罗湖区,0.8-1万/月,https://jobs.51job.com/shenzhen-lhq/75497717.html?s=01&t=0
急聘销售精英,深圳我主良缘信息科技有限公司武汉...,武汉-江汉区,1.5-2万/月,https://jobs.51job.com/wuhan-jhq/116389540.html?s=01&t=0
课程顾问/销售主管,杭州巧喵教育科技有限公司,杭州-余杭区,0.5-1万/月,https://jobs.51job.com/hangzhou-yhq/113299811.html?s=01&t=0
培训专员,广州天力物业发展有限公司,广州,4-5.5千/月,https://jobs.51job.com/guangzhou/85004192.html?s=01&t=0
人事管理员,江门顶益食品有限公司,江门,4.5-6千/月,https://jobs.51job.com/jiangmen/117848071.html?s=01&t=0
客户经理,成都迪睿汇金科技有限公司,上海,4-8千/月,https://jobs.51job.com/shanghai/113687634.html?s=01&t=0
组织规划主管/专员,九元航空有限公司,广州-白云区,0.9-1.5万/月,https://jobs.51job.com/guangzhou-byq/116241538.html?s=01&t=0
人事行政专员,乔丹体育股份有限公司,厦门,4-4.5千/月,https://jobs.51job.com/xiamen/117216783.html?s=01&t=0
人才发展专员,重庆慧猎信息科技有限公司,重庆-渝中区,3-5千/月,https://jobs.51job.com/chongqing-yzq/115248544.html?s=01&t=0
招聘专员,重庆南方新华企业管理咨询有限公司...,重庆-渝中区,4.5-6千/月,https://jobs.51job.com/chongqing-yzq/116116402.html?s=01&t=0
招聘经理,蜡笔小新（福建）食品工业有限公司...,泉州,0.8-2万/月,https://jobs.51job.com/quanzhou/119812604.html?s=01&t=0
培训专员,广东同步投资有限公司,广州,5.5-6.5千/月,https://jobs.51job.com/guangzhou/87095960.html?s=01&t=0
线上促销经理,龙邦建设股份有限公司,杭州-江干区,1-1.5万/月,https://jobs.51job.com/hangzhou-jgq/117618962.html?s=01&t=0
HRBP总监（阿吉豆）,上海云弘阿吉豆配饰-北京分公司,上海-闵行区,4-5万/月,https://jobs.51job.com/shanghai-mhq/119257887.html?s=01&t=0
销售主管,安徽思教教育科技有限公司合肥分公...,合肥-蜀山区,4.5-6千/月,https://jobs.51job.com/hefei-ssq/118452542.html?s=01&t=0
培训师,陕西郑远元专业修脚保健服务集团有...,西安-碑林区,0.7-1万/月,https://jobs.51job.com/xian-blq/117045342.html?s=01&t=0
施工员,广西华蓝建筑装饰工程有限公司,南宁,3-8千/月,https://jobs.51job.com/nanning/119700718.html?s=01&t=0
人力资源经理,珠海市味来承品餐饮管理有限公司,珠海,0.8-1.2万/月,https://jobs.51job.com/zhuhai/73776623.html?s=01&t=0
人事经理,国寿(广东)物业管理有限公司,广州-荔湾区,10-15万/年,https://jobs.51job.com/guangzhou-lwq/115146789.html?s=01&t=0
幼儿园主班老师,东莞市信鸿实业发展有限公司,东莞-南城区,3.5-4.5千/月,https://jobs.51job.com/dongguan-ncq/111399636.html?s=01&t=0
营销策划经理,保定市长城实业有限公司,长沙-岳麓区,2-2.5万/月,https://jobs.51job.com/changsha-ylq/118985087.html?s=01&t=0
人事行政经理,国药集团浙江医疗器材有限公司,温州,0.6-1.2万/月,https://jobs.51job.com/wenzhou/119788097.html?s=01&t=0
护理主任,深圳市任达养老产业集团,深圳-宝安区,5.5-6千/月,https://jobs.51job.com/shenzhen-baq/118903504.html?s=01&t=0
2020人力资源管培生,浙江晶科能源有限公司,异地招聘,3-4.5千/月,https://jobs.51job.com/haining/118510298.html?s=01&t=0
幼教老师,东莞市雅思电子有限公司,东莞-寮步镇,4.5-6千/月,https://jobs.51job.com/dongguan-lbz/119055932.html?s=01&t=0
培训与人才发展专员(J11177),北京奕斯伟计算技术有限公司,北京-大兴区,1-1.5万/月,https://jobs.51job.com/beijing-dxq/119923568.html?s=01&t=0
人力资源总监,上海保利物业酒店管理集团有限公司...,上海,26-32万/年,https://jobs.51job.com/shanghai/119131513.html?s=01&t=0
人事经理,上海顺虹酒店管理有限公司,上海-闵行区,0.6-1万/月,https://jobs.51job.com/shanghai-mhq/119388233.html?s=01&t=0
心理咨询师,江苏优康思教育咨询有限公司,无锡-惠山区,300元/天,https://jobs.51job.com/wuxi-hsq/114830964.html?s=01&t=0
诚聘学习管理师(班主任）,海口市琼山区明大教育文化培训中心...,海口,4.5-6千/月,https://jobs.51job.com/haikou/84510880.html?s=01&t=0
综合管理部负责人,深圳南方中集物流有限公司,深圳-南山区,25-40万/年,https://jobs.51job.com/shenzhen-nsq/117815469.html?s=01&t=0
情感编辑,武汉新宜道文化传媒有限公司,武汉-洪山区,1-1.5万/月,https://jobs.51job.com/wuhan-hsq/113632830.html?s=01&t=0
销售顾问工作地点就近安排,深圳市乐有家房产交易有限公司,深圳-龙岗区,0.8-1万/月,https://jobs.51job.com/shenzhen-lgq/116917992.html?s=01&t=0
安全专员,北京现代摩比斯汽车配件有限公司,北京,0.7-1万/月,https://jobs.51job.com/beijing/119765783.html?s=01&t=0
龙华营销储备7500,深圳市乐有家控股集团有限公司,深圳-龙华新区,0.8-1万/月,https://jobs.51job.com/shenzhen-lhxq/118243732.html?s=01&t=0
初高中化学教师,南昌县华兴教育培训学校,南昌-南昌县,4.5-6千/月,https://jobs.51job.com/nanchang-ncx/106050911.html?s=01&t=0
人力资源培训主管,河南省天冰冷饮有限公司,郑州,6-8千/月,https://jobs.51job.com/zhengzhou/118605002.html?s=01&t=0
央企讲师助教,新华人寿保险股份有限公司西安市长...,西安,6-8千/月,https://jobs.51job.com/xian/119184064.html?s=01&t=0
少儿编程老师,沈阳蓝烽科技有限公司,沈阳-沈河区,4.5-6千/月,https://jobs.51job.com/shenyang-shq/116249537.html?s=01&t=0
营销策划,南京无界家居科技有限公司,南京-建邺区,0.6-1.2万/月,https://jobs.51job.com/nanjing-jyq/85464869.html?s=01&t=0
营销HRBP,杭州万星银泰房地产有限公司,异地招聘,1.5-2万/月,https://jobs.51job.com/zhoushan/119921586.html?s=01&t=0
销售顾问,徐州星享网络科技有限公司,苏州-工业园区,0.5-1万/月,https://jobs.51job.com/suzhou-gyyq/119251370.html?s=01&t=0
幼教老师/托育老师,四川子初教育咨询有限公司,成都-温江区,2-4千/月,https://jobs.51job.com/chengdu-wjq/114852916.html?s=01&t=0
9k+音咖课程顾问（五险一金）,上海通才电子商务有限公司,上海-徐汇区,0.7-1.5万/月,https://jobs.51job.com/shanghai-xhq/118211063.html?s=01&t=0
少儿美术助教（晋升五险环境美）,湖北梵果教育科技有限公司,武汉-汉阳区,2.5-4千/月,https://jobs.51job.com/wuhan-hyq/116913531.html?s=01&t=0
纹绣师,广州市天姿医学美容门诊部有限公司...,广州,0.4-1.6万/月,https://jobs.51job.com/guangzhou/108520406.html?s=01&t=0
商业分析（副）总监,上海晶确科技有限公司,上海-静安区,3-4万/月,https://jobs.51job.com/shanghai-jaq/118977254.html?s=01&t=0
课程销售（周末双休+客源）,猿人说（广州）科技有限公司,广州-天河区,0.8-1.5万/月,https://jobs.51job.com/guangzhou-thq/117875929.html?s=01&t=0
昌平区高级测评专员+双休,北京青未广告策划有限公司,北京-昌平区,0.8-1万/月,https://jobs.51job.com/beijing-cpq/118429860.html?s=01&t=0
人力行政主管,广州利合物业管理有限公司,广州-番禺区,6-8千/月,https://jobs.51job.com/guangzhou-pyq/111519431.html?s=01&t=0
人力资源专员,中航锂电科技有限公司,常州,4-6千/月,https://jobs.51job.com/changzhou/108980555.html?s=01&t=0
绩效福利总监,安克创新科技股份有限公司深圳分公...,深圳-南山区,60-80万/年,https://jobs.51job.com/shenzhen-nsq/119530401.html?s=01&t=0
高级咨询顾问,扬伦信息咨询（上海）有限公司,上海-静安区,1.5-2.5万/月,https://jobs.51job.com/shanghai-jaq/117689437.html?s=01&t=0
编程老师,玛酷机器人丁香湖校区,沈阳-于洪区,3-6千/月,https://jobs.51job.com/shenyang-yhq/109563607.html?s=01&t=0
特教老师（芒果儿童中心）,成都顾连医院管理有限公司,成都-武侯区,4-6千/月,https://jobs.51job.com/chengdu-whq/116812126.html?s=01&t=0
小初高数学老师（驷马桥校区）,成都市成华区威乐培训学校有限公司...,成都-成华区,5-8千/月,https://jobs.51job.com/chengdu-chq/112501574.html?s=01&t=0
绩效激励经理,九牧王股份有限公司,厦门,1.5-2万/月,https://jobs.51job.com/xiamen/119720361.html?s=01&t=0
用户体验研究员（互联网金融）,上海容卓信息科技有限公司,上海-杨浦区,1.3-2.5万/月,https://jobs.51job.com/shanghai-ypq/117091690.html?s=01&t=0
电话销售/多次加薪,深圳市乐有家控股集团有限公司,深圳-福田区,6-8千/月,https://jobs.51job.com/shenzhen-ftq/118425683.html?s=01&t=0
管理培训生,中荣印刷（昆山）有限公司,昆山,4.5-6千/月,https://jobs.51job.com/kunshan/116229351.html?s=01&t=0
项目顾问,东莞市豪网电子科技有限公司,东莞-南城区,0.4-1.5万/月,https://jobs.51job.com/dongguan-ncq/108268216.html?s=01&t=0
用户研究工程师,美的集团热水器事业部,佛山,0.9-1.2万/月,https://jobs.51job.com/foshan/119879946.html?s=01&t=0
人力资源主管（双休+六险一金）,美核电气（济南）股份有限公司,济南-高新区,5-8千/月,https://jobs.51job.com/jinan-gxq/119867915.html?s=01&t=0
咨询顾问（护理、护士）,深圳市中科瑞恒健康科技有限公司,深圳-福田区,0.8-1.2万/月,https://jobs.51job.com/shenzhen-ftq/109562543.html?s=01&t=0
人事专员,西安汉华房地产开发有限公司,渭南,4.5-6千/月,https://jobs.51job.com/weinan/117369548.html?s=01&t=0
早教指导老师（奥体店）,福州蒙特伊儿教育咨询有限公司,福州-仓山区,4.5-6千/月,https://jobs.51job.com/fuzhou-csq/117439213.html?s=01&t=0
班主任/学习管理师（清潭校区）,常州市钟楼区领学教育培训中心有限...,常州-钟楼区,0.5-1万/月,https://jobs.51job.com/changzhou-zlq/116041436.html?s=01&t=0
人事行政部经理,湖北李时珍中医药控股集团健康产业...,武汉-黄陂区,1-1.5万/月,https://jobs.51job.com/wuhan-hpq/119682192.html?s=01&t=0
招聘经理主管,苏州法思格纳企业管理咨询有限公司...,苏州-高新区,6-8千/月,https://jobs.51job.com/suzhou-gxq/115539543.html?s=01&t=0
人事专员,美宝集团,北京-朝阳区,5-7千/月,https://jobs.51job.com/beijing-cyq/112189925.html?s=01&t=0
学前教育老师,天津爱知经贸进修学院,天津-南开区,4.5-6千/月,https://jobs.51job.com/tianjin-nkq/118953033.html?s=01&t=0
***幼教,东莞市纳川盈海照明有限公司,东莞-黄江镇,150元/天,https://jobs.51job.com/dongguan-hj/119595753.html?s=01&t=0
教师资格证讲师,大连甘井子新启迪培训学校,大连-甘井子区,100元/小时,https://jobs.51job.com/dalian-gjzq/113948124.html?s=01&t=0
商学院教研总监/专家,湖北良品铺子食品工业有限公司,武汉-东西湖区,1.5-2.5万/月,https://jobs.51job.com/wuhan-dxhq/119919259.html?s=01&t=0
销售经理,陕西海潮实业有限公司,西安-曲江文化...,3-4.5千/月,https://jobs.51job.com/xian-qjwh/104746601.html?s=01&t=0
销售经理,浙江航天长峰科技发展有限公司,异地招聘,1.2-1.8万/月,https://jobs.51job.com/guangzhou-yxq/117036282.html?s=01&t=0
产品讲师,中青联盟大数据研究（北京）有限公...,北京-朝阳区,0.6-1万/月,https://jobs.51job.com/beijing-cyq/111251204.html?s=01&t=0
人事专员,一巨自动化装备（上海）有限公司,上海-嘉定区,4.5-6千/月,https://jobs.51job.com/shanghai-jdq/106363109.html?s=01&t=0
新概念英语老师,上海赢瑞教育科技有限公司,上海-宝山区,150元/天,https://jobs.51job.com/shanghai-bsq/104525703.html?s=01&t=0
人事专员,东莞中世拓实业有限公司,东莞-桥头镇,5-6千/月,https://jobs.51job.com/dongguan-qtz/119117810.html?s=01&t=0
英语老师,天津多美培训学校,天津-河东区,3-4.5千/月,https://jobs.51job.com/tianjin-hdq/108471536.html?s=01&t=0
人力资源实习生,深圳百事可乐饮料有限公司,广州-天河区,138元/天,https://jobs.51job.com/guangzhou-thq/113424658.html?s=01&t=0
人力资源专员,广州百事可乐饮料有限公司,广州-天河区,4-6千/月,https://jobs.51job.com/guangzhou-thq/103377807.html?s=01&t=0
高级行政人事经理,上海火亮新能源科技有限公司,上海-松江区,0.9-1.4万/月,https://jobs.51job.com/shanghai-sjq/111960316.html?s=01&t=0
培训机构校长,成都晒金科技有限公司,成都-郫都区,0.8-1万/月,https://jobs.51job.com/chengdu-pdq/117400210.html?s=01&t=0
教务专员,上海龙之谷数码科技有限公司,上海-静安区,4.5-5千/月,https://jobs.51job.com/shanghai-jaq/98458249.html?s=01&t=0
培训发展专员,成都国为生物医药有限公司,成都,4.5-6千/月,https://jobs.51job.com/chengdu/115810059.html?s=01&t=0
行研/行业研究员,深圳市前海科创石墨烯新技术研究院...,深圳-南山区,0.8-1万/月,https://jobs.51job.com/shenzhen-nsq/112611178.html?s=01&t=0
培训主管/专员（双休包吃）,深圳棕榈泉国际中心,深圳-南山区,7-9千/月,https://jobs.51job.com/shenzhen-nsq/112345810.html?s=01&t=0
客服助理,孝感万达广场商业管理有限公司,孝感,2-3千/月,https://jobs.51job.com/xiaogan/116477031.html?s=01&t=0
德育老师,广州华成理工职业技术学校,广州-天河区,5-8千/月,https://jobs.51job.com/guangzhou-thq/104461222.html?s=01&t=0
英语老师（***）,哈尔滨大木丰荣教育科技发展有限公...,哈尔滨-南岗区,2-3千/月,https://jobs.51job.com/hadongbin-ngq/118648643.html?s=01&t=0
招聘助理,深圳湾实验室,深圳-光明新区,,https://jobs.51job.com/shenzhen-gmxq/118528233.html?s=01&t=0
晚托老师,昆山玉梓缘文化传播有限公司,昆山,4.5-6千/月,https://jobs.51job.com/kunshan/118062809.html?s=01&t=0
人事行政主管+五险一金,沧州市永高农牧机械科技有限公司,沧州,4-6千/月,https://jobs.51job.com/cangzhou/119125738.html?s=01&t=0
人力资源专员,广东碧桂园物业服务股份有限公司南...,防城港,4-5千/月,https://jobs.51job.com/fangchenggang/116785782.html?s=01&t=0
人事行政经理,上海华太信息技术有限公司,上海-嘉定区,1-2万/月,https://jobs.51job.com/shanghai-jdq/119388324.html?s=01&t=0
用户研究员,苏州爱果乐科技有限公司,苏州-相城区,0.8-1.1万/月,https://jobs.51job.com/suzhou-xcq/115334268.html?s=01&t=0
家庭管家顾问（五险一金+双休）,广州为想互联网科技有限公司,广州-海珠区,5-8千/月,https://jobs.51job.com/guangzhou-hzq/103090486.html?s=01&t=0
人事总监,杭州思看科技有限公司,杭州-余杭区,1-1.6万/月,https://jobs.51job.com/hangzhou-yhq/116022955.html?s=01&t=0
法医精神病鉴定人,广州万淋潍生物科技有限公司,惠州,15-20万/年,https://jobs.51job.com/huizhou/118123362.html?s=01&t=0
急聘课程顾问,河南律恩教育信息咨询有限公司,郑州-经开区,0.8-2万/月,https://jobs.51job.com/zhengzhou-jkq/118816931.html?s=01&t=0
全脑老师3K,沈阳君杨教育咨询有限公司,沈阳-和平区,2-3千/月,https://jobs.51job.com/shenyang-hpq/110875728.html?s=01&t=0
绩效经理,东岭集团,西安,,http://dljt.51job.com/sc/show_job_detail.php?jobid=115777538
教学经理,佛山市明士教育科技有限公司,佛山-顺德区,1.5-2万/月,https://jobs.51job.com/foshan-sdq/118601165.html?s=01&t=0
品牌管理岗,保利粤东投资发展有限公司,汕头,10-25万/年,https://jobs.51job.com/shantou/119711331.html?s=01&t=0
人事专员,云南艾维贸易有限公司,昆明-五华区,3.5-4千/月,https://jobs.51job.com/kunming-whq/114369781.html?s=01&t=0
培训经理,长沙市金煌建筑装饰有限公司,长沙-雨花区,7-9千/月,https://jobs.51job.com/changsha-yhq/116388874.html?s=01&t=0
APP产品运营主管,深圳智典云科技有限公司,深圳-福田区,5-8千/月,https://jobs.51job.com/shenzhen-ftq/114458169.html?s=01&t=0
人才发展经理(J11480),爱驰汽车,上海-杨浦区,1.5-2万/月,https://jobs.51job.com/shanghai-ypq/116610089.html?s=01&t=0
用户增长,杭州势成科技有限公司上海分公司,上海-静安区,1.5-2万/月,https://jobs.51job.com/shanghai-jaq/108894723.html?s=01&t=0
人力资源总监,西安盛道企业咨询有限公司,西安,2.5-3.5万/月,https://jobs.51job.com/xian/100522645.html?s=01&t=0
产品研发专员,成都万学领创科技有限公司,成都-武侯区,0.8-1万/月,https://jobs.51job.com/chengdu-whq/114370045.html?s=01&t=0
小学奥数老师,贵阳观山湖阿尔法教育培训学校有限...,贵阳,4-8千/月,https://jobs.51job.com/guiyang/118355965.html?s=01&t=0
教学主管,武汉普睿思科教文化有限公司,武汉,5-7千/月,https://jobs.51job.com/wuhan/117177665.html?s=01&t=0
人力资源专员（2020届）,仙乐健康科技股份有限公司,汕头,4.5-6千/月,https://jobs.51job.com/shantou/119507414.html?s=01&t=0
教育产品推广,成都晴朗教育咨询有限公司,成都-武侯区,0.8-1万/月,https://jobs.51job.com/chengdu-whq/116460669.html?s=01&t=0
办公室主任（主管人力行政）,宝应奥园置业有限公司,异地招聘,2-2.5万/月,https://jobs.51job.com/yangzhou/118994778.html?s=01&t=0
[实习]招聘助理（杭州）,杭州安恒信息技术股份有限公司,杭州,2-4千/月,https://jobs.51job.com/hangzhou/119917907.html?s=01&t=0
昆山校区一对一课程顾问,苏州新东方学校,昆山,8-10万/年,https://jobs.51job.com/kunshan/119917436.html?s=01&t=0
招聘绩效专员,杭州神泉雪域网络科技有限公司,杭州-余杭区,5-8千/月,https://jobs.51job.com/hangzhou-yhq/114828833.html?s=01&t=0
常务副总经理,红博外包服务（深圳）有限公司,广州-黄埔区,2-2.5万/月,https://jobs.51job.com/guangzhou-hpq/112139845.html?s=01&t=0
培训运营专员,海普诺凯营养品有限公司,长沙,4-6千/月,https://jobs.51job.com/changsha/119834070.html?s=01&t=0
教育咨询师（高新校区）,四川新全优佳教育咨询有限公司,成都-高新区,4-6千/月,https://jobs.51job.com/chengdu-gxq/91862192.html?s=01&t=0
招聘经理,重庆乐立森建筑工程有限公司,重庆-九龙坡区,1-1.5万/月,https://jobs.51job.com/chongqing-jlpq/116850488.html?s=01&t=0
COE人力资源专家,上海爱以德医养投资集团有限公司,上海-静安区,1.5-2万/月,https://jobs.51job.com/shanghai-jaq/110524136.html?s=01&t=0
罗森便利店-储备干部,大连智科咨询顾问有限公司,沈阳-和平区,16元/小时,https://jobs.51job.com/shenyang-hpq/117775060.html?s=01&t=0
招聘专员/寻访员,孤岛（上海）软件有限公司,上海,6-8千/月,https://jobs.51job.com/shanghai/97067475.html?s=01&t=0
资深创意文案,（CCEGROUP）上海程迈文化传播有...,上海,4.5-6千/月,https://jobs.51job.com/shanghai/77864343.html?s=01&t=0
人力资源总监,五常市乔府大院农业股份有限公司,哈尔滨-五常市,1-1.5万/月,https://jobs.51job.com/hadongbin-wcs/117157840.html?s=01&t=0
医美咨询师,广州碧无痕美容服务有限公司,广州-天河区,0.8-1万/月,https://jobs.51job.com/guangzhou-thq/119132837.html?s=01&t=0
招聘经理,股师傅（深圳）人工智能科技有限公...,深圳-福田区,1.5-2万/月,https://jobs.51job.com/shenzhen-ftq/119681816.html?s=01&t=0
招聘专员,深圳市卓越公寓管理服务有限公司,深圳-福田区,4-6千/月,https://jobs.51job.com/shenzhen-ftq/119096979.html?s=01&t=0
招商总监,山西天远博瑞实业有限公司,济南,2.5-4万/月,https://jobs.51job.com/jinan/119351163.html?s=01&t=0
人事主管,广州市高仕捷清洁用品有限公司,广州-荔湾区,0.5-1万/月,https://jobs.51job.com/guangzhou-lwq/100454207.html?s=01&t=0
幼儿园配班老师,深圳市麦瑞欧国际教育投资有限公司...,深圳-福田区,3.5-4.5千/月,https://jobs.51job.com/shenzhen-ftq/113084436.html?s=01&t=0
人事行政专员（常熟）,学思堂教育连锁,异地招聘,4.5-6千/月,https://jobs.51job.com/changshu/119086935.html?s=01&t=0
服务贸易业务总监,上海东浩兰生网络科技有限公司,上海-虹口区,1.2-2万/月,https://jobs.51job.com/shanghai-hkq/118127970.html?s=01&t=0
西区课程顾问,卡巴Kabba（郑州）青少年教育,郑州-高新区,0.6-1万/月,https://jobs.51job.com/zhengzhou-gxq/118508137.html?s=01&t=0
培训管理（万州）,重庆金科房地产开发有限公司开县城...,重庆-万州区,1-1.5万/月,https://jobs.51job.com/chongqing-wzq/118486186.html?s=01&t=0
人力资源秋招生-南山骄子,中国南山地产-华中区域公司,异地招聘,7.5-15万/年,https://jobs.51job.com/wuhan/118742667.html?s=01&t=0
汽车HMI设计师,上海卓迈汽车技术服务有限公司,上海-长宁区,0.7-1.4万/月,https://jobs.51job.com/shanghai-cnq/113970755.html?s=01&t=0
教学主管（嘉定日月光中心）,科蒂（中国）教育投资集团有限公司...,上海-嘉定区,6-9千/月,https://jobs.51job.com/shanghai-jdq/103569722.html?s=01&t=0
人事行政主管,杭州荣泽生物科技有限公司,杭州-萧山区,0.6-1.5万/月,https://jobs.51job.com/hangzhou-xsq/110854761.html?s=01&t=0
员工关系专员,上海维尘商务咨询有限公司,上海-虹口区,6-8千/月,https://jobs.51job.com/shanghai-hkq/117806330.html?s=01&t=0
人事部实习生,上海上视小荧星文化艺术培训学校,上海,2-3千/月,https://jobs.51job.com/shanghai/119490395.html?s=01&t=0
人力资源专员（偏招聘方向）,慕思广州分公司,广州-番禺区,4.5-6千/月,https://jobs.51job.com/guangzhou-pyq/56093456.html?s=01&t=0
策划编辑,北京竹石文化传播有限公司,北京-通州区,0.8-1.5万/月,https://jobs.51job.com/beijing-tzq/110274519.html?s=01&t=0
招商总监,广州尚匠生物科技有限公司,广州-白云区,1-1.5万/月,https://jobs.51job.com/guangzhou-byq/119938114.html?s=01&t=0
人才测评咨询顾问,广州正略钧策企业管理咨询有限公司...,广州-天河区,1-1.5万/月,https://jobs.51job.com/guangzhou-thq/85566497.html?s=01&t=0
急聘小学英语教师4500-9000,惠州仲恺高新区启明星教育培训中心...,惠州,4.5-9千/月,https://jobs.51job.com/huizhou/119779804.html?s=01&t=0
人才发展经理,JD京东商城（上海分公司）,上海-嘉定区,1-1.5万/月,https://jobs.51job.com/shanghai-jdq/119674054.html?s=01&t=0
客服主管,珠海横琴瑞同汇投资有限公司,珠海-香洲区,6-8千/月,https://jobs.51job.com/zhuhai-xzq/118206630.html?s=01&t=0
市场部主管,云南恒达市政园林工程有限公司,昆明-盘龙区,4.5-6千/月,https://jobs.51job.com/kunming-plq/117234616.html?s=01&t=0
人事主管,广州简乐网络科技有限公司,广州-越秀区,1-2万/月,https://jobs.51job.com/guangzhou-yxq/75185326.html?s=01&t=0
人力资源实习生,安徽江南化工股份有限公司,咸宁,3-4.5千/月,https://jobs.51job.com/xianning/117887064.html?s=01&t=0
首席运营官,中科海拓（无锡）科技有限公司,无锡-滨湖区,1.8-2.5万/月,https://jobs.51job.com/wuxi-bhq/116620709.html?s=01&t=0
咨询总监,国运全通控股集团有限公司,北京-丰台区,0.8-1万/月,https://jobs.51job.com/beijing-ftq/119255326.html?s=01&t=0
咨询师助理（五险一金+餐补）,广州好管教信息技术有限公司,广州,4.5-6千/月,https://jobs.51job.com/guangzhou/102407231.html?s=01&t=0
小学老师,沈阳天启星教育信息咨询有限公司,沈阳-浑南区,4.5-6千/月,https://jobs.51job.com/shenyang-hnq/108940983.html?s=01&t=0
人事主管,杭州城市大数据运营有限公司,杭州-拱墅区,0.8-1.5万/月,https://jobs.51job.com/hangzhou-gsq/114802788.html?s=01&t=0
薪酬绩效岗,成都轨道城市发展集团有限公司,成都,11.5-14.5万/年,https://jobs.51job.com/chengdu/115477808.html?s=01&t=0
人力资源总监,深圳礼意久久网络科技有限公司,深圳-光明新区,1.8-2.5万/月,https://jobs.51job.com/shenzhen-gmxq/119382373.html?s=01&t=0
人力资源总监,活力无限KTV集团（广州市顾睿投资...,广州-天河区,1.2-3万/月,https://jobs.51job.com/guangzhou-thq/117569933.html?s=01&t=0
人力资源专员（2020校招）,国光电器股份有限公司,广州,6-8千/月,https://jobs.51job.com/guangzhou/116928490.html?s=01&t=0
人力资源管培生(J10370),房多多网络科技,深圳-南山区,0.8-1.3万/月,https://jobs.51job.com/shenzhen-nsq/116626032.html?s=01&t=0
招聘专员,上海虹迪物流科技股份有限公司,上海-闵行区,6-8千/月,https://jobs.51job.com/shanghai-mhq/97443886.html?s=01&t=0
急招招聘专员+做五休二,上海贰桥网络科技有限公司,上海-静安区,4-5千/月,https://jobs.51job.com/shanghai-jaq/119465549.html?s=01&t=0
护士,武汉春明药业有限责任公司,武汉-硚口区,3-6千/月,https://jobs.51job.com/wuhan-qkq/111445843.html?s=01&t=0
国际高中地理老师,上海市民办上实剑桥外国语中学,上海-浦东新区,0.8-1万/月,https://jobs.51job.com/shanghai-pdxq/109181663.html?s=01&t=0
中心高级校长或校长（北京）,深圳市博沃思文化传播有限公司,异地招聘,2-3万/月,https://jobs.51job.com/beijing-cyq/118676947.html?s=01&t=0
ui设计师（附作品链接）（10）,上海复深蓝软件股份有限公司,上海-浦东新区,1-1.5万/月,https://jobs.51job.com/shanghai-pdxq/118610925.html?s=01&t=0
薪酬绩效专员,时新（上海）产品设计有限公司,上海-浦东新区,6-8千/月,https://jobs.51job.com/shanghai-pdxq/119840392.html?s=01&t=0
特殊教育听力康复老师,武汉金华之声听力技术有限公司,武汉-武昌区,4-8千/月,https://jobs.51job.com/wuhan-wcq/113690011.html?s=01&t=0
交互设计工程师,广东讯飞启明科技发展有限公司,异地招聘,1-2万/月,https://jobs.51job.com/qingdao-hdq/119696809.html?s=01&t=0
早教老师+双休+五险一金,广州名创优童教育咨询有限公司,广州-黄埔区,4.5-7.5千/月,https://jobs.51job.com/guangzhou-hpq/118176785.html?s=01&t=0
儿童游戏策划,北京创优天下网络科技有限公司,北京-海淀区,1.3-1.7万/月,https://jobs.51job.com/beijing-hdq/115966452.html?s=01&t=0
