Require_num,Job_description
招3人,"岗位职责：1.负责课业的教学及相关工作；2.认真执行教学工作计划及教学安排；任职要求：1.大专及以上学历；2.具备教育心理学知识，较强的授课能力；3.具有很强的语言表达能力，普通话标准，口齿伶俐；4.具有较强亲和力，讲课生动活泼，知识面宽广；5.具有教师资格证的老师,及有从业经验者优先，薪资可以面谈,根据能力而定.工作地点：中山市城区"
招若干人,懂儿童心理学，协助摄影师完成拍摄工作。
招10人,1、负责幼儿园的班级带班及教学工作；2、负责幼儿园的家园沟通、家庭教育指导工作；负责幼儿园安排的其他工作；3、专科及以上学历，心理学、幼儿教育等相关专业；4、具有2年以上幼教教学经验者优先考虑；5、具有一定的管理经验，亲和力强；6、具有一定的文艺表演能力，普通话标准，口齿伶俐；7、热爱教育事业，工作积极主动、责任心强。
招若干人,岗位：中、英文助教职责协助主班进行教学工作，有爱心，团队合作能力强，擅于与人沟通热爱教育事业，工作积极主动、责任心强专科及以上学历，心理学、幼儿教育等相关专业英文老师英文口语过关，在外贸公司工作优先5天工作制，有意可到店面议
招1人,任职资格：1、本科及以上学历，英语专业师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验者优先；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的英语表达能力标准，发音标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：8小时/天、双休联系我时，请说是在58同城上看到的，谢谢！
招2人,职位要求：1、社会工作及相关专业（社会学、心理学、社区服务与管理、法学等）专科及以上学历。2、拥有组建及带领专业社工团队经验，持助理社工师或者社工师证；3、热爱社会工作，具有社会责任感、敬业精神和奉献精神和组织协调能力、团队意识和沟通能力；4、具备良好的学习能力和成长意识、熟悉公文写作，有较强的文字表达能力；5、3年社会工作专业实务经验，具备较强的社会工作一线服务能力和项目管理能力。有社区服务经验者优先。工作内容：1、制订服务理念及服务目标，整体统筹项目规划、监督执行及服务质量的评估与监督；2、带领团队运用社会工作专业知识和专业方法，为服务对象提供高素质、专业化服务；3、对项目点社工进行综合性管理，积极创造条件，为项目点团队争取有利资源，提高项目社工的综合能力；4、定期向机构汇报项目点的运作情况，及时提交工作计划与总结报告，做好项目点各项服务的运作和推进，做好项目经验交流和服务宣传工作；5、完成机构安排的其他相关事项。中山市歆然社会工作服务中心成立于2015年6月，是中山市民政局培育扶持，核准注册的社会组织，中心坚持社会主义核心价值观，遵守宪法、法律、法规和国家政策，致力打造以“儿童青少年社工服务”为重点，兼具“家庭、学校、社区”等多领域的综合型、研究型社工服务机构。工作内容：
招3人,1.我们希望你是精通ps，熟练掌握c4d。2.有自己的独立作品和页面3.有美感，懂人机交互，用户心理，视觉心理学为佳。4.做过天猫店铺装修设计。
招2人,任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、熟悉儿童生活习性，了解儿童心理；5、具有一定的文艺表演能力，普通话标准，口齿伶俐；6、热爱教育事业，工作积极主动、责任心强。工作时间：
招1人,任职资格：1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、热爱教育事业，工作积极主动、责任心强。4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；
招2人,幼教老师数名：1.热爱教育事业，热爱孩子，工作积极主动责任心强，亲和力强2.学前教育，心理学，教育，体育学等相关专业3.只要你对孩子的教育有足够的重视，剩下的我们来教你上课愉快轻松薪资：2200-5000课时费上不封顶
招1人,要求：1、具有服务培训能力；2、有客户心理学基础、服务意识强烈；3、有带领服务团队及管理能力；4、有相关培训资质或工作经历。
招2人,任职资格：1、专科及以上学历（可接受应届毕业生），心理学、幼儿教育等相关专业优先考虑；2、具有一定的管理经验，亲和力强；3、熟悉儿童生活习性，了解儿童心理；4、具有一定的文艺表演能力，普通话标准，口齿伶俐；5、热爱教育事业，工作积极主动、责任心强。
招2人,1、可以双语带班，大专及以上学历，心理学、幼儿教育、英语教育等相关专业2、有教师资格证；具有两年以上幼教教学经验者优先考虑待遇：年薪8-10万
招10人,岗位职责：1.教授中小学生语文阅读，作文课程任职资格：1、具有丰富的教学经验和一定的教学研究工作经验；2、具备教育心理学知识，较强的授课能力；3、具有很强的中文表达能力，普通话标准，口齿伶俐；4、具有较强的亲和力，讲课生动活泼，知识面宽广；5、热爱教育事业，工作积极主动、责任心强。6、有教师资格证，熟悉学校语文课程优先。
招3人,任职资格：1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。
招10人,"岗位职责：1.负责课业的教学及相关工作；2.认真执行教学工作计划及教学安排；任职要求：1.大专及以上学历，师范类院校毕业生优先；2.具备教育心理学知识，较强的授课能力；3.具有很强的语言表达能力，普通话标准，口齿伶俐；4.具有较强亲和力，讲课生动活泼，知识面宽广；具有教师资格证的老师,及有从业经验者优先，薪资可以面谈,根据能力而定."
招10人,1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、具有一定的文艺表演能力，普通话标准，口齿伶俐；5、热爱教育事业，工作积极主动、责任心强。高薪水福利好无压力双休期待你的加入
招3人,"岗位职责：1.负责课业的教学及相关工作；2.认真执行教学工作计划及教学安排；　任职要求：1.大专及以上学历，师范类院校毕业生优先；2.具备教育心理学知识，较强的授课能力；3.具有很强的语言表达能力，普通话标准，口齿伶俐；4.具有较强亲和力，讲课生动活泼，知识面宽广；具有教师资格证的老师,及有从业经验者优先，薪资可以面谈,根据能力而定.工作地点：中山市城区工作时间：每周休息一天半。寒暑假有放假安排。薪酬组成：年薪6万以上，包括基本工资、社保、课酬、分红、奖金等。学历要求：相关专业大专以上，有经验者优先。提升空间：德才兼备者可以升为校区负责人，共同投资新的校区。"
招5人,任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有1年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、热爱教育事业，工作积极主动、责任心强。高薪水福利好无压力期待与你一路前行
招2人,任职要求：1、中专以上学历，专业学校毕业；2、具有丰富的教学经验；3、热爱幼教工作，对孩子认真负责。；4、具备教育心理学知识，较强的授课能力；5、普通话标准，口齿伶俐；6、具有较强的亲和力，知识面宽广；7、热爱幼教事业，责任心强，喜欢孩子。
