Job_name,Company,Region,Salary,Job_Category,Welfare,Edu_require,Experience,Url
天山|珠心算老师/助教,脑图文化传播(上海)有限公司,上海,4000-8000元/月,教师/助教,None,大专,不限,https://sh.58.com/zhuanye/25235290526894x.shtml?psid=178726745207017140127881598&entinfo=25235290526894_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_178726745207017140127881598&tjfrom=pc_list_left_pt__178726745207017140127881598__117632765419814912__pt
青浦新城|社工,上海青浦区善乐行社会服务中心,上海,4000-5000元/月,其他职位,"五险一金,周末双休,年底双薪,交通补助",不限,不限,https://sh.58.com/zhaopin/32345714418220x.shtml?psid=178726745207017140127881598&entinfo=32345714418220_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_178726745207017140127881598&tjfrom=pc_list_left_pt__178726745207017140127881598__117632765419814912__pt
普陀|心理咨询师双休五险一金,上海骠马信息科技有限公司,上海,4000-6000元/月,培训师/讲师,"五险一金,周末双休",本科,不限,https://sh.58.com/zhuanye/33739803340866x.shtml?psid=178726745207017140127881598&entinfo=33739803340866_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_178726745207017140127881598&tjfrom=pc_list_left_pt__178726745207017140127881598__117632765419814912__pt
上海|创意美术老师,宬屹教育,上海,6000-8000元/月,音乐/美术教师,"五险一金,包住,交通补助,饭补",大专,1-2年,https://sh.58.com/zhuanye/29354851255726x.shtml?psid=178726745207017140127881598&entinfo=29354851255726_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_178726745207017140127881598&tjfrom=pc_list_left_pt__178726745207017140127881598__117632765419814912__pt
老闵行|数学老师东川,上海南洋昂立教育培训有限公司,上海,8000-12000元/月,理科教师,五险一金,本科,不限,https://sh.58.com/zhuanye/32151442868914x.shtml?psid=178726745207017140127881598&entinfo=32151442868914_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_178726745207017140127881598&tjfrom=pc_list_left_pt__178726745207017140127881598__117632765419814912__pt
婺源县|幼师,婺源县紫阳学前教育有限公司,上饶,面议,幼教/早教,"五险一金,包吃,包住,周末双休,话补",中专,1-2年,https://sr.58.com/zhuanye/40531595113108x.shtml?psid=136909699207009028514768604&entinfo=40531595113108_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
上饶县|特教老师,上饶县彩虹语启蒙儿童康复中心,上饶,面议,教师/助教,"五险一金,周末双休,饭补",大专,1-2年,https://sr.58.com/zhuanye/36607497182488x.shtml?psid=136909699207009028514768604&entinfo=36607497182488_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
上饶县|国学教师,上饶市广信区稚学文化传播有限公司,上饶,3000-6000元/月,教师/助教,"饭补,五险一金,话补,房补",大专,不限,https://sr.58.com/zhuanye/40551993275303x.shtml?psid=136909699207009028514768604&entinfo=40551993275303_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
万达广场|月薪过万婚恋销售,上饶市红本本婚介服务有限公司,上饶,8000-15000元/月,电话客服,包吃,不限,不限,https://sr.58.com/kefu/39920754062741x.shtml?psid=136909699207009028514768604&entinfo=39920754062741_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
信州区|聘托班老师5K+五险一金,上饶市信州区翘楚英语培训学校,上饶,5000-7000元/月,教师/助教,"包住,五险一金,话补",大专,不限,https://sr.58.com/zhuanye/34733873280429x.shtml?psid=136909699207009028514768604&entinfo=34733873280429_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
广丰县|南山中学包吃住+英语教师,上饶市广丰区私立南山中学,上饶,4000-8000元/月,教师/助教,"周末双休,饭补,五险一金,包住,包吃",不限,不限,https://sr.58.com/zhuanye/34205993426610x.shtml?psid=136909699207009028514768604&entinfo=34205993426610_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
万达广场|婚恋销售客服月薪8k包吃,上饶市红本本婚介服务有限公司,上饶,8000-15000元/月,网络销售,包吃,不限,不限,https://sr.58.com/yewu/39920683833482x.shtml?psid=136909699207009028514768604&entinfo=39920683833482_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
广丰县|包吃住+高中化学教师,上饶市广丰区私立南山中学,上饶,4000-8000元/月,理科教师,"周末双休,饭补,五险一金,包住,包吃",不限,不限,https://sr.58.com/zhuanye/34206008178241x.shtml?psid=136909699207009028514768604&entinfo=34206008178241_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
万达广场|8k-9k+聘婚恋红娘,上饶市红本本婚介服务有限公司,上饶,8000-15000元/月,销售代表,包吃,不限,不限,https://sr.58.com/yewu/39679625774739x.shtml?psid=136909699207009028514768604&entinfo=39679625774739_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
广丰县|五险一金+初高中物理老师,上饶市广丰区私立南山中学,上饶,4000-8000元/月,高中教师,"周末双休,饭补,五险一金,包住,包吃",大专,不限,https://sr.58.com/zhuanye/34206014731719x.shtml?psid=136909699207009028514768604&entinfo=34206014731719_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
万达广场|高薪诚聘高端销售8k+,上饶市红本本婚介服务有限公司,上饶,8000-15000元/月,销售代表,包吃,不限,不限,https://sr.58.com/yewu/39669962783135x.shtml?psid=136909699207009028514768604&entinfo=39669962783135_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
万达广场|高薪诚聘VIP客服8k+,上饶市红本本婚介服务有限公司,上饶,5000-10000元/月,VIP专员,包吃,不限,不限,https://sr.58.com/kefu/39669943610391x.shtml?psid=136909699207009028514768604&entinfo=39669943610391_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_136909699207009028514768604&tjfrom=pc_list_left_pt__136909699207009028514768604__117373193739239424__pt
万达广场|计调,湖南云景国际旅行社有限公司江西分公司,上饶,2000-4000元/月,旅游,"周末双休,话补,交通补助,饭补",大专,不限,https://sr.58.com/zpjiudian/40819439776524x.shtml?tjfrom=pc_list_complement__136909699207009028514768604____&finalCp=0009001300000000000000000000_136909699207009028514768604&infoid=40819439776524&psid=136909699207009028514768604&entinfo=40819439776524_b&ytdzwdetaildj=0
信州城区|高薪诚聘销售经理,上饶县红宴酒店,上饶,5000-10000元/月,销售,"话补,年底双薪,包住,包吃",不限,不限,https://sr.58.com/yewu/39987205034768x.shtml?tjfrom=pc_list_complement__136909699207009028514768604____&finalCp=0009001300000000000000000000_136909699207009028514768604&infoid=39987205034768&psid=136909699207009028514768604&entinfo=39987205034768_b&ytdzwdetaildj=0
信州区|酒店客房服务员-高薪房提,浙江永利活禅酒店管理有限公司,上饶,2700-3000元/月,酒店,加班补助,不限,不限,https://sr.58.com/jiudianzp/37333299087654x.shtml?tjfrom=pc_list_complement__136909699207009028514768604____&finalCp=0009001300000000000000000000_136909699207009028514768604&infoid=37333299087654&psid=136909699207009028514768604&entinfo=37333299087654_b&ytdzwdetaildj=0
信州城区|高薪急聘导购,上饶市力浦贸易有限公司,上饶,3000-6000元/月,超市/百货/零售,"包吃,房补,话补,交通补助,饭补",不限,不限,https://sr.58.com/chaoshishangye/39777119610019x.shtml?tjfrom=pc_list_complement__136909699207009028514768604____&finalCp=0009001300000000000000000000_136909699207009028514768604&infoid=39777119610019&psid=136909699207009028514768604&entinfo=39777119610019_b&ytdzwdetaildj=0
信州区|美容顾问8000以上,信州区梳意造型美发店,上饶,8000-15000元/月,美容/美发,"包吃,包住,加班补助,饭补,话补",不限,不限,https://sr.58.com/meirongjianshen/38850102700961x.shtml?tjfrom=pc_list_complement__136909699207009028514768604____&finalCp=0009001300000000000000000000_136909699207009028514768604&infoid=38850102700961&psid=136909699207009028514768604&entinfo=38850102700961_b&ytdzwdetaildj=0
城区|设计师高薪,东台市东明家居装饰有限公司,东台,5000-10000元/月,美术/设计/创意,"五险一金,交通补助,话补,饭补",不限,不限,https://dongtai.58.com/zpmeishu/38704363581982x.shtml?tjfrom=pc_list_complement__199058304207008961654732351____&finalCp=0009001300000000000000000000_199058304207008961654732351&infoid=38704363581982&psid=199058304207008961654732351&entinfo=38704363581982_b&ytdzwdetaildj=0
东台市区|招聘家装设计师,东台市紫名都装饰工程有限公司,东台,面议,美术/设计/创意,None,不限,不限,https://dongtai.58.com/zpmeishu/40090815814685x.shtml?tjfrom=pc_list_complement__199058304207008961654732351____&finalCp=0009001300000000000000000000_199058304207008961654732351&infoid=40090815814685&psid=199058304207008961654732351&entinfo=40090815814685_b&ytdzwdetaildj=0
东台|快修技师,驰加（上海）汽车用品贸易有限公司,东台,面议,汽车制造/服务,包住,不限,不限,https://dongtai.58.com/zpqiche/15216752169606x.shtml?tjfrom=pc_list_complement__199058304207008961654732351____&finalCp=0009001300000000000000000000_199058304207008961654732351&infoid=15216752169606&psid=199058304207008961654732351&entinfo=15216752169606_b&ytdzwdetaildj=0
东台|汽车修理工,驰加（上海）汽车用品贸易有限公司,东台,面议,汽车制造/服务,None,不限,不限,https://dongtai.58.com/zpqiche/39502076549403x.shtml?tjfrom=pc_list_complement__199058304207008961654732351____&finalCp=0009001300000000000000000000_199058304207008961654732351&infoid=39502076549403&psid=199058304207008961654732351&entinfo=39502076549403_b&ytdzwdetaildj=0
东台市区|周木木女装淘宝客服,周木木电子商务（东台）有限公司,东台,3000-5000元/月,淘宝职位,"饭补,加班补助",不限,不限,https://dongtai.58.com/zptaobao/39467989574027x.shtml?tjfrom=pc_list_complement__199058304207008961654732351____&finalCp=0009001300000000000000000000_199058304207008961654732351&infoid=39467989574027&psid=199058304207008961654732351&entinfo=39467989574027_b&ytdzwdetaildj=0
东台市区|2金冠女装店铺招聘助理,周木木电子商务（东台）有限公司,东台,面议,淘宝职位,加班补助,大专,不限,https://dongtai.58.com/zptaobao/39327379961627x.shtml?tjfrom=pc_list_complement__199058304207008961654732351____&finalCp=0009001300000000000000000000_199058304207008961654732351&infoid=39327379961627&psid=199058304207008961654732351&entinfo=39327379961627_b&ytdzwdetaildj=0
城区|会计,东台市苏韵淮扬楼餐饮加盟店,东台,3000-5000元/月,财务/审计/统计,None,不限,3-5年,https://dongtai.58.com/zpcaiwushenji/40872387006216x.shtml?tjfrom=pc_list_complement__199058304207008961654732351____&finalCp=0009001300000000000000000000_199058304207008961654732351&infoid=40872387006216&psid=199058304207008961654732351&entinfo=40872387006216_b&ytdzwdetaildj=0
新泰|五险一金急聘高中全科教师,新泰市紫光实验中学,东平,4000-8000元/月,教师/助教,"广告,包住,包吃,五险一金,交通补助",本科,不限,https://legoclick.58.com/jump?target=szqbUvOM0A-8uz3draOWUvYfXh6dmyOOuitYnj9YnWmOPH91PHcOrg980v6YUykKuaYkuhwbuHEOmzd-PycQsHwbnWbVrHn3nzYLrj9LPyFWPjwBn1EKPW0knHNLrHTLrj93rj0KTHEkrjEzPWbdrjndnWbOTHnYnjTKn1EknTDOnWcYTHmOn9DQPH0On1NLnjD3PH03THDKy-KxNDPxUA-1IAQ-uMEKnEDQTgGCmyqkpyOxrHTOgLP-mgFWp7qBmgP-gv7_UZkQsZGCmyqkpyOxnWTQP1TOnWKxuhR6IZRzuRq_UvIxmh71ugkQsA6JXMIx0gRGmvVxUyqbuRq1uy7zmv6xUA7OugFtnEDVnEDKnHcQP1nOn1EQPWcvP1DznjmYnTDkTEDQTHFBnHPWuyRbsHbzuHmVPjIhPiYOn17-syF6uWF-m1cvuhDdnEDQnWDLn1b1PjDvPHmYrHnzPWT3THDznH01rHnYnHmYPWEzPHcOnW9KTEDvrHcKni3kTEZ-f35MbcU-opmKTE7CIZwk01CfsvwfUhIkpyOMsWN3shPfUiqJUvcf5vV-XHY-wHN-Ebm-rjn-wH0-rHT-rjm-wHN-ENE-EHmhmvQ60LPkUvQGmLbq0Lwzmgw-uLb_phqBgYDhuh-8mykqniuJIydk5HDKuH9L0-G_PAG7XWR7NdIFmNwrRyPKu1YqTHDQnB31ra3Qnj08nHcKnTDkTHT8njTvnH0Qn1NOnjT3nH9knW9dTHNLPakvnWTKXLYKnHTkPjcKnHTknHbLnTDLPHc3m1nkuidWnWTvsHEdrjDVrjNkPidbnAm3nWEQmWRbuW0KTHTKTEDkTED1mHIhmycdmWD3nvm3mhnd&adact=3&psid=122531641207009483132217976&entinfo=40842695835299_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_122531641207009483132217976&tjfrom=pc_list_left_jz__122531641207009483132217976__117387741496573952__zpjx
东平街道|早教老师,东平县启智教育信息咨询中心,东平,3000-6000元/月,幼教/早教,"五险一金,话补,加班补助",大专,1-2年,https://dongping.58.com/zhuanye/34782057498692x.shtml?psid=122531641207009483132217976&entinfo=34782057498692_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_122531641207009483132217976&tjfrom=pc_list_left_pt__122531641207009483132217976__117387741496573952__pt
东平县|会计,山东泰安中维建筑塑料模壳有限公司,东平,面议,财务/审计/统计,None,不限,不限,https://ta.58.com/zpcaiwushenji/39339468201625x.shtml?tjfrom=pc_list_complement__122531641207009483132217976____&finalCp=0009001300000000000000000000_122531641207009483132217976&infoid=39339468201625&psid=122531641207009483132217976&entinfo=39339468201625_b&ytdzwdetaildj=0
东海市区|书法老师,连云港蒙正文化科技有限公司,东海,3000-6000元/月,教师/助教,"加班补助,五险一金",大专,不限,https://donghai.58.com/zhuanye/40344893320975x.shtml?psid=118510999207008928254890860&entinfo=40344893320975_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_118510999207008928254890860&tjfrom=pc_list_left_pt__118510999207008928254890860__117369985369931776__pt
东海市区|诚聘幼师,连云港市抱抱熊文化艺术咨询有限公司,东海,面议,幼教/早教,"包吃,周末双休,加班补助,饭补,话补",不限,不限,https://donghai.58.com/zhuanye/39116104062618x.shtml?psid=118510999207008928254890860&entinfo=39116104062618_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_118510999207008928254890860&tjfrom=pc_list_left_pt__118510999207008928254890860__117369985369931776__pt
东海市区|瓯龙实验幼儿园教师,东海县瓯龙实验幼儿园,东海,面议,幼教/早教,"五险一金,周末双休",大专,1-2年,https://donghai.58.com/zhuanye/25970062981552x.shtml?psid=118510999207008928254890860&entinfo=25970062981552_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_118510999207008928254890860&tjfrom=pc_list_left_pt__118510999207008928254890860__117369985369931776__pt
东海市区|幼教,东海县小新星英语教育中心,东海,5000-10000元/月,幼教/早教,"包住,话补",大专,不限,https://donghai.58.com/zhuanye/29161787098312x.shtml?psid=118510999207008928254890860&entinfo=29161787098312_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_118510999207008928254890860&tjfrom=pc_list_left_pt__118510999207008928254890860__117369985369931776__pt
东海市区|东海利群超市招送餐员,南京豪琦物流有限公司,东海,5000-8000元/月,餐饮,"话补,交通补助,加班补助",不限,不限,https://donghai.58.com/zplvyoujiudian/40524667164178x.shtml?tjfrom=pc_list_complement__118510999207008928254890860____&finalCp=0009001300000000000000000000_118510999207008928254890860&infoid=40524667164178&psid=118510999207008928254890860&entinfo=40524667164178_b&ytdzwdetaildj=0
东海县|车工,东海县黄川镇凯悦洗车机厂,东海,面议,普工/技工,加班补助,不限,不限,https://donghai.58.com/zpshengchankaifa/40678308933145x.shtml?tjfrom=pc_list_complement__118510999207008928254890860____&finalCp=0009001300000000000000000000_118510999207008928254890860&infoid=40678308933145&psid=118510999207008928254890860&entinfo=40678308933145_b&ytdzwdetaildj=0
