Job_name,Company,Region,Salary,Job_Category,Welfare,Edu_require,Experience,Require_num,Job_description
开平区|好福利诚聘小初高各科老师,唐山市开平区精英培训学校,唐山,4000-8000元/月,教师/助教,包住,不限,不限,招5人,公司提供完善岗前培训，工资上不封顶，综合工资可达一万以上任职要求1、具备教育心理学知识，较强的授课能力；2、具有很强的中文表达能力，普通话标准，口齿伶俐；3、具有较强的亲和力，讲课生动活泼，知识面宽广；4、热爱教育事业，工作积极主动、责任心强。工作地址：开平唐马路附近开平荆各庄小学附近开平东港龙城开平区政府附近可以就近安排校区上岗
万达广场|洗碗工2600,唐山市路北区欧莱家餐厅,唐山,2600-2800元/月,餐饮,"包吃,包住",不限,不限,招3人,诚聘洗碗工工资：2300+全勤200+奖金100➕工龄奖+月休四天+包吃住岗位职责：1、分类存放餐具，防止污染；2、餐具清洗后即放入橱柜，以免损坏；任职资格：1、身体健康，反应灵敏；踏实肯干，做事认真负责；2、服从领导管理，为人友好和善。
万达广场|厨师会用炒锅就可以,唐山市路北区欧莱家餐厅,唐山,面议,餐饮,"包吃,包住",不限,不限,招若干人,负责餐食制作，有厨师工作经验者优先
唐山|房产招聘啦,唐山市路北区天景美地千家房地产经纪服务部,唐山,5000-10000元/月,房产中介,五险一金,不限,不限,招15人,工作内容：1.房源信息登记，发布；2.房屋租赁、买卖及咨询服务；3.客源开发维护，带看，跟进，回访；职位要求：1、中专以上学历，年龄18-45岁，性别不限；2、形象良好，沟通、学习能力强；3、具备销售工作经验者优先；4、言谈举止大方得体，细致耐心；5、有较强的服务意识，善于沟通协调，能够适应高效率的工作环境；6、工作积极主动，认真负责，踏实进取，能够承担一定的工作强度及压力。
荷花坑|美容导师+高薪保险包吃住,唐山新雅美业商贸有限公司,唐山,5000-8000元/月,美容/美发,"五险一金,包吃,包住,话补,交通补助",不限,不限,招10人,岗位职责：1、负责门店顾客接待；2、为来店客户提供专业的美容/纤体咨询服务；3、达成销售意向，成功推荐所经营产品；4、维护好老客户。任职资格：1、普通话标准，形象气质佳；2、有经验者优先，无经验者可带薪培训3、爱岗敬业，工作认真，具有较强的沟通能力和亲和力。工作时间：不限应聘要求：能够在唐山区域范围内出差综合保底工资：4180+提成
唐山|美导老师,广州兰皙化妆品有限公司,唐山,3000-6000元/月,美容/美发,"饭补,交通补助",不限,不限,招3人,提成：根据制定销售任务季度核算工作内容：公司一对一培训产品知识，主要负责针对店家培训产品知识及手法，大小型活动促销，提升店家零售业绩，需出差。
路南区|聘发型师,唐山市路南万家客美容美发店,唐山,5000-10000元/月,美容/美发,"包住,包吃",不限,不限,招2人,岗位职责：1、能按美发店服务程序和规范，有礼貌的接待宾客，并提供一般的美发、咨询服务；2、根据顾客不同特征，设计制作出符合顾客要求的发型；3、能独立进行洗发、剪发、吹风、梳理、烫发、染发的技术操作；4、能熟练的使用美发用品、工具设备；5、能指导美发助理工作。任职资格：1、形象好气质佳，熟练当代时尚美发技术；2、三年以上发型师经验，剪法精准细致，吹风造型功底深厚，设计理念时尚而有品位，有英国沙宣或上海文峰沙宣班培训经历者、有较大型时尚活动或美发比赛经历者优先；3、沟通能力好，能够为顾客提供优质服务。工作时间：
翔云里|纹绣学员,唐山市路北区萃云堂美容店,唐山,10000-20000元/月,美容/美发,包住,不限,不限,招20人,长期招收纹绣学员，北京资深纹绣讲师授课，手把手教学一对一辅导，我们的教学宗旨是把复杂的东西简单化，让您快速把技术学会学好
路南|高薪诚聘房产经纪人高提成,唐山顺盈房地产经纪有限公司,唐山,4000-6000元/月,销售,"五险一金,话补,加班补助",不限,不限,招5人,"职位描述：1、负责房源和客户的开发和维护,接待与咨询；2、详细了解客户的需求，做信息的合理匹配；3、陪同客户实地看房，进行商务谈判，签订合同，促成房产买卖和租赁业务。岗位职责：1、学历不限；2、工作经验不限，户籍、专业、性别不限；3、沟通能力强，普通话标准；有亲和力，工作积极主动，乐观开朗；4、敏锐的洞察力，较强的抗压能力和抗挫能力；勇于接受房产行业的压力和挑战；5、做事认真踏实，为人正直诚恳，高度的工作意识，具有良好的团队精神。"
民权县|民权新世纪小学数学教师,民权学之途教育科技有限公司,商丘,3000-6000元/月,教师/助教,"广告,五险一金,包住",大专,1年以下,招10人,岗位职责：1、负责学生的思想政治工作及教学等方面的工作；2、承担该课程的讲授任务，组织课堂讨论；3、承担课程辅导和答疑，作业和考卷批改等工作任职资格：1、全日制专科及以上学历，师范类院校优先；2、年龄21-40岁、有相关教学经验者优先；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：每周一全天周二上午休息学校提供外出学习机会（报销学习花费）法定节假日具有额外福利待遇非诚勿扰，新世纪教育期待你的加入！
庄周大道|课程顾问,民权县翊诚教育管理有限公司,商丘,4000-8000元/月,招生/课程顾问,"交通补助,话补",大专,不限,招10人,工作内容：为家长及学员提供课程咨询、英语学习方案制定、后期跟踪等全方位服务。1、向客户介绍及销售本校课程2、根据客户的需求为客户设计课程及学习计划3、保持与客户的良好沟通与联系4、每月完成既定销售指标 5、无需外访客户，公司将提供客户资源职位要求：1、大专及以上学历，市场营销、经管类、心理学、教育学相关专业优先，欢迎优秀应届生；2、热爱教育行业，学习能力强，有责任心；3、表达能力强，大方得体，具有亲和力，能够与家长及学员有效沟通。工作时间：面试时间：上午10：00或下午18:00（符合要求的候选人可发送简历，符合要求的简历我们会尽快联系安排面试
民权县|民权新世纪聘中学数学教师,民权学之途教育科技有限公司,商丘,3000-6000元/月,教师/助教,"五险一金,包住",大专,1年以下,招10人,岗位职责：1、负责学生的思想政治工作及教学等方面的工作；2、承担该课程的讲授任务，组织课堂讨论；3、承担课程辅导和答疑，作业和考卷批改等工作任职资格：1、全日制专科及以上学历，师范类院校优先；2、年龄21-40岁、有相关教学经验者优先；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：每周一全天周二上午休息学校提供外出学习机会（报销学习花费）法定节假日具有额外福利待遇非诚勿扰，新世纪教育期待你的加入！
民权县|民权新世纪聘小学语文教师,民权学之途教育科技有限公司,商丘,3000-6000元/月,教师/助教,"五险一金,包住",大专,1年以下,招10人,岗位职责：1、负责学生的思想政治工作及教学等方面的工作；2、承担该课程的讲授任务，组织课堂讨论；3、承担课程辅导和答疑，作业和考卷批改等工作任职资格：1、全日制专科及以上学历，师范类院校优先；2、年龄21-40岁、有相关教学经验者优先；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：每周一全天周二上午休息学校提供外出学习机会（报销学习花费）法定节假日具有额外福利待遇非诚勿扰，新世纪教育期待你的加入！
梁园区|高薪诚聘各科教师,商丘智奇文化传播有限公司,商丘,3000-6000元/月,教师/助教,话补,大专,不限,招2人,岗位职责：1、负责学生的思想政治工作及教学、教研等方面的工作；2、承担两门以上课程的讲授任务，组织课堂讨论；3、承担课程辅导和答疑，作业和考卷批改等工作；4、完成教学部门主任安排的其他任务。任职资格：1、专科及以上学历，师范类院校毕业，22-30岁；2、具有丰富的教学经验者优先；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。
梁园区|智奇文化诚聘各科教师,商丘智奇文化传播有限公司,商丘,3000-6000元/月,教师/助教,话补,大专,不限,招10人,岗位职责：1、负责学生的思想政治工作及教学、教研等方面的工作；2、承担两门以上课程的讲授任务，组织课堂讨论；3、承担课程辅导和答疑，作业和考卷批改等工作；4、完成教学部门主任安排的其他任务。任职资格：1、专科及以上学历，师范类院校毕业，22-30岁；2、具有丰富的教学经验者优先；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。
